GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1400000US12001000200,12001000200,"Census Tract 2, Alachua County, Florida",201,145,96,104,0,19,0,19,18,32,5,7,31,40,0,19,0,19,0,19,34,61,0,19,8,13,0,19,0,19,0,19,105,69,13,24,0,19,0,19,1,2,0,19,81,62,0,19,0,19,0,19,10,15,0,19,0,19,0,19,0,19
1400000US12001000301,12001000301,"Census Tract 3.01, Alachua County, Florida",143,111,100,80,21,34,0,13,0,13,11,18,0,13,16,26,29,47,0,13,23,27,0,13,0,13,0,13,0,13,0,13,43,40,16,28,0,13,0,13,0,13,0,13,0,13,18,22,0,13,0,13,9,14,0,13,0,13,0,13,0,13
1400000US12001000302,12001000302,"Census Tract 3.02, Alachua County, Florida",123,80,57,38,0,13,46,35,0,13,0,13,0,13,4,7,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,66,52,0,13,0,13,24,21,0,13,0,13,11,17,0,13,0,13,17,20,0,13,14,16,0,13,0,13,0,13
1400000US12001000400,12001000400,"Census Tract 4, Alachua County, Florida",583,450,265,190,28,47,47,55,21,35,0,19,65,95,0,19,0,19,57,62,22,38,0,19,25,40,0,19,0,19,0,19,318,267,45,53,39,57,52,60,82,114,10,20,0,19,32,52,0,19,18,29,0,19,40,46,0,19,0,19,0,19
1400000US12001000500,12001000500,"Census Tract 5, Alachua County, Florida",135,101,50,43,0,19,17,27,0,19,0,19,0,19,5,11,10,15,18,32,0,19,0,19,0,19,0,19,0,19,0,19,85,83,0,19,0,19,0,19,0,19,0,19,68,94,0,19,0,19,17,26,0,19,0,19,0,19,0,19,0,19
1400000US12001000600,12001000600,"Census Tract 6, Alachua County, Florida",309,266,82,63,40,51,0,13,0,13,12,19,0,13,11,18,0,13,0,13,0,13,0,13,0,13,0,13,19,29,0,13,227,244,43,42,0,13,10,14,12,21,26,46,111,186,17,28,0,13,8,14,0,13,0,13,0,13,0,13,0,13
1400000US12001000700,12001000700,"Census Tract 7, Alachua County, Florida",29,36,29,36,0,19,0,19,0,19,20,32,0,19,0,19,0,19,0,19,0,19,0,19,0,19,9,14,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001000806,12001000806,"Census Tract 8.06, Alachua County, Florida",118,99,21,25,0,13,0,13,0,13,0,13,0,13,0,13,7,12,14,21,0,13,0,13,0,13,0,13,0,13,0,13,97,90,17,25,0,13,4,7,0,13,52,77,11,12,10,16,0,13,0,13,3,6,0,13,0,13,0,13,0,13
1400000US12001000808,12001000808,"Census Tract 8.08, Alachua County, Florida",92,75,36,32,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,23,0,13,0,13,0,13,0,13,0,13,56,52,10,15,10,16,10,16,0,13,0,13,5,9,0,13,6,11,15,17,0,13,0,13,0,13,0,13,0,13
1400000US12001000809,12001000809,"Census Tract 8.09, Alachua County, Florida",25,20,8,8,0,13,0,13,0,13,0,13,0,13,0,13,5,6,0,13,3,5,0,13,0,13,0,13,0,13,0,13,17,19,0,13,0,13,3,5,0,13,0,13,0,13,3,5,0,13,0,13,0,13,3,5,0,13,0,13,8,17
1400000US12001000901,12001000901,"Census Tract 9.01, Alachua County, Florida",189,64,114,61,0,19,0,19,0,19,0,19,85,56,9,18,4,6,0,19,0,19,16,22,0,19,0,19,0,19,0,19,75,39,0,19,0,19,0,19,0,19,49,27,10,19,5,7,0,19,10,11,1,4,0,19,0,19,0,19,0,19
1400000US12001000902,12001000902,"Census Tract 9.02, Alachua County, Florida",368,100,153,67,0,19,0,19,0,19,0,19,77,51,76,47,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,215,79,0,19,0,19,0,19,10,14,137,57,68,56,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001000,12001001000,"Census Tract 10, Alachua County, Florida",174,135,94,86,0,19,0,19,0,19,0,19,30,42,6,11,0,19,0,19,7,16,0,19,51,71,0,19,0,19,0,19,80,79,0,19,0,19,0,19,0,19,40,64,26,35,0,19,0,19,0,19,0,19,14,26,0,19,0,19,0,19
1400000US12001001100,12001001100,"Census Tract 11, Alachua County, Florida",220,128,63,79,0,19,19,30,0,19,0,19,0,19,0,19,44,72,0,19,0,19,0,19,0,19,0,19,0,19,0,19,157,114,6,9,5,9,36,57,0,19,0,19,51,52,33,38,0,19,0,19,26,30,0,19,0,19,0,19,0,19
1400000US12001001201,12001001201,"Census Tract 12.01, Alachua County, Florida",158,112,108,89,42,64,49,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,27,0,13,0,13,0,13,0,13,50,46,0,13,13,22,0,13,13,20,0,13,0,13,0,13,0,13,0,13,8,13,16,24,0,13,0,13,0,13
1400000US12001001202,12001001202,"Census Tract 12.02, Alachua County, Florida",323,200,146,101,0,19,0,19,60,61,0,19,0,19,0,19,0,19,27,36,59,69,0,19,0,19,0,19,0,19,0,19,177,128,10,17,0,19,45,55,0,19,0,19,43,76,27,46,4,10,29,35,19,32,0,19,0,19,0,19,0,19
1400000US12001001203,12001001203,"Census Tract 12.03, Alachua County, Florida",166,110,81,61,37,46,0,13,25,30,0,13,0,13,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,85,82,40,63,0,13,10,16,0,13,0,13,0,13,0,13,35,54,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001400,12001001400,"Census Tract 14, Alachua County, Florida",142,77,52,30,0,13,10,15,13,13,4,6,2,3,2,3,9,18,12,16,0,13,0,13,0,13,0,13,0,13,0,13,90,60,0,13,17,20,0,13,0,13,0,13,9,18,8,16,30,36,0,13,22,25,4,6,0,13,0,13,0,13
1400000US12001001514,12001001514,"Census Tract 15.14, Alachua County, Florida",20,26,20,26,0,13,0,13,0,13,0,13,0,13,2,4,0,13,18,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001515,12001001515,"Census Tract 15.15, Alachua County, Florida",155,90,61,63,0,19,0,19,0,19,0,19,19,30,0,19,15,26,0,19,0,19,14,25,13,21,0,19,0,19,0,19,94,51,0,19,0,19,0,19,11,19,32,41,27,30,13,22,11,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001516,12001001516,"Census Tract 15.16, Alachua County, Florida",121,85,34,32,7,14,0,13,0,13,0,13,0,13,0,13,13,16,10,19,4,7,0,13,0,13,0,13,0,13,0,13,87,67,7,13,33,51,0,13,0,13,12,18,27,25,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001517,12001001517,"Census Tract 15.17, Alachua County, Florida",138,116,39,53,0,19,0,19,34,53,0,19,0,19,0,19,5,8,0,19,0,19,0,19,0,19,0,19,0,19,0,19,99,102,0,19,0,19,0,19,0,19,0,19,47,70,36,41,0,19,0,19,16,20,0,19,0,19,0,19,0,19
1400000US12001001519,12001001519,"Census Tract 15.19, Alachua County, Florida",88,52,55,37,0,13,0,13,5,8,0,13,8,12,31,29,0,13,11,15,0,13,0,13,0,13,0,13,0,13,0,13,33,33,0,13,0,13,0,13,0,13,0,13,28,31,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13
1400000US12001001520,12001001520,"Census Tract 15.20, Alachua County, Florida",84,56,35,48,0,13,0,13,0,13,0,13,0,13,0,13,31,47,0,13,0,13,0,13,4,6,0,13,0,13,0,13,49,34,0,13,0,13,5,7,0,13,0,13,4,6,0,13,0,13,0,13,17,20,15,22,0,13,8,12,0,13
1400000US12001001521,12001001521,"Census Tract 15.21, Alachua County, Florida",209,126,129,93,40,45,0,13,16,25,10,16,0,13,11,19,45,61,0,13,0,13,0,13,7,12,0,13,0,13,0,13,80,55,0,13,0,13,10,16,20,32,0,13,39,37,0,13,0,13,11,19,0,13,0,13,0,13,0,13,0,13
1400000US12001001603,12001001603,"Census Tract 16.03, Alachua County, Florida",26,27,14,15,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,3,4,3,7,0,13,0,13,12,14,0,13,1,4,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,5,8,0,13,0,13,0,13
1400000US12001001604,12001001604,"Census Tract 16.04, Alachua County, Florida",237,97,73,59,0,19,10,19,0,19,15,26,0,19,14,23,0,19,0,19,0,19,19,30,15,25,0,19,0,19,0,19,164,90,0,19,43,54,7,14,0,19,45,65,0,19,37,60,13,24,11,16,8,17,0,19,0,19,0,19,0,19
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",229,209,186,186,38,61,63,83,85,92,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,43,49,0,19,22,36,21,35,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",200,152,128,95,0,19,0,19,21,34,16,25,0,19,26,43,0,19,38,60,27,31,0,19,0,19,0,19,0,19,0,19,72,63,0,19,0,19,15,26,0,19,0,19,28,48,0,19,0,19,0,19,16,24,0,19,13,22,0,19,0,19
1400000US12001001801,12001001801,"Census Tract 18.01, Alachua County, Florida",148,106,107,77,26,32,8,15,0,19,0,19,0,19,28,45,0,19,0,19,5,8,19,28,15,16,6,10,0,19,0,19,41,45,0,19,18,29,19,31,0,19,0,19,0,19,0,19,0,19,0,19,4,8,0,19,0,19,0,19,0,19
1400000US12001001802,12001001802,"Census Tract 18.02, Alachua County, Florida",76,82,49,65,0,13,10,20,15,24,0,13,0,13,24,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,35,8,15,8,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,20,0,13,0,13,0,13
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",162,115,72,66,23,35,9,16,0,19,0,19,0,19,0,19,0,19,0,19,20,34,0,19,20,53,0,19,0,19,0,19,90,71,0,19,21,33,11,19,0,19,0,19,0,19,56,65,0,19,0,19,0,19,0,19,2,17,0,19,0,19
1400000US12001001805,12001001805,"Census Tract 18.05, Alachua County, Florida",14,17,8,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,3,5,3,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",184,114,146,95,0,19,33,50,8,15,0,19,2,6,28,38,51,65,21,33,0,19,3,7,0,19,0,19,0,19,0,19,38,36,20,28,3,6,0,19,0,19,0,19,0,19,0,19,1,2,14,22,0,19,0,19,0,19,0,19,0,19
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",140,107,94,77,39,33,0,19,0,19,0,19,0,19,14,25,0,19,0,19,0,19,0,19,16,25,25,39,0,19,0,19,46,47,0,19,0,19,0,19,0,19,0,19,0,19,30,40,0,19,16,25,0,19,0,19,0,19,0,19,0,19
1400000US12001001813,12001001813,"Census Tract 18.13, Alachua County, Florida",79,93,14,22,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,65,73,0,13,37,42,28,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001814,12001001814,"Census Tract 18.14, Alachua County, Florida",83,142,83,142,48,82,35,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001902,12001001902,"Census Tract 19.02, Alachua County, Florida",78,88,44,48,12,20,15,20,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,18,0,13,0,13,0,13,34,53,0,13,0,13,0,13,29,43,0,13,0,13,0,13,0,13,5,10,0,13,0,13,0,13,0,13,0,13
1400000US12001001907,12001001907,"Census Tract 19.07, Alachua County, Florida",45,50,43,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,17,27,35,0,13,4,6,0,13,0,13,2,5,0,13,0,13,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001908,12001001908,"Census Tract 19.08, Alachua County, Florida",97,97,29,31,12,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,26,0,13,0,13,0,13,0,13,68,71,9,14,0,13,26,30,0,13,0,13,19,29,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13
1400000US12001002000,12001002000,"Census Tract 20, Alachua County, Florida",125,92,60,45,14,22,15,23,0,19,0,19,0,19,3,6,0,19,15,29,0,19,0,19,13,19,0,19,0,19,0,19,65,52,0,19,0,19,13,25,0,19,0,19,5,9,14,26,0,19,0,19,0,19,33,33,0,19,0,19,0,19
1400000US12001002101,12001002101,"Census Tract 21.01, Alachua County, Florida",91,66,47,41,35,43,9,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,5,0,13,0,13,0,13,44,40,40,40,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,2,3,0,13,0,13,0,13,0,13
1400000US12001002102,12001002102,"Census Tract 21.02, Alachua County, Florida",30,21,26,20,0,13,19,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,2,3,4,6,0,13,0,13,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001002201,12001002201,"Census Tract 22.01, Alachua County, Florida",213,122,124,86,68,58,15,20,17,22,0,13,0,13,0,13,0,13,0,13,0,13,12,20,12,16,0,13,0,13,0,13,89,74,23,36,13,20,9,11,12,15,0,13,0,13,0,13,0,13,0,13,32,29,0,13,0,13,0,13,0,13
1400000US12001002202,12001002202,"Census Tract 22.02, Alachua County, Florida",61,88,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,61,88,0,19,0,19,61,88,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001002204,12001002204,"Census Tract 22.04, Alachua County, Florida",352,206,122,109,0,21,27,43,0,21,10,18,0,21,0,21,0,21,43,49,0,21,0,21,16,25,26,38,0,21,0,21,230,136,58,66,32,50,26,42,37,54,0,21,0,21,77,89,0,21,0,21,0,21,0,21,0,21,0,21,0,21
1400000US12001002205,12001002205,"Census Tract 22.05, Alachua County, Florida",149,125,81,67,0,21,27,42,0,21,0,21,0,21,0,21,27,37,0,21,0,21,18,30,9,21,0,21,0,21,0,21,68,63,0,21,0,21,19,32,0,21,0,21,0,21,0,21,0,21,27,41,0,21,22,31,0,21,0,21,0,21
1400000US12001002207,12001002207,"Census Tract 22.07, Alachua County, Florida",105,81,40,35,0,13,10,15,8,13,6,10,0,13,0,13,0,13,0,13,16,21,0,13,0,13,0,13,0,13,0,13,65,59,16,18,21,24,0,13,0,13,0,13,0,13,0,13,1,5,22,25,5,8,0,13,0,13,0,13,0,13
1400000US12001002208,12001002208,"Census Tract 22.08, Alachua County, Florida",63,47,26,25,19,22,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,26,7,11,8,13,0,13,6,9,0,13,0,13,9,15,0,13,7,10,0,13,0,13,0,13,0,13,0,13
1400000US12001002209,12001002209,"Census Tract 22.09, Alachua County, Florida",144,110,87,65,21,35,20,33,11,17,14,23,0,19,0,19,0,19,0,19,9,14,0,19,10,12,0,19,2,3,0,19,57,55,0,19,23,35,0,19,0,19,0,19,0,19,0,19,0,19,14,22,20,29,0,19,0,19,0,19,0,19
1400000US12001002210,12001002210,"Census Tract 22.10, Alachua County, Florida",82,81,12,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,70,78,0,13,0,13,12,19,0,13,0,13,0,13,0,13,12,19,0,13,46,75,0,13,0,13,0,13,0,13
1400000US12001002217,12001002217,"Census Tract 22.17, Alachua County, Florida",337,219,238,163,87,86,63,71,31,35,14,26,0,19,0,19,0,19,43,68,0,19,0,19,0,19,0,19,0,19,0,19,99,70,18,29,11,18,0,19,18,31,0,19,0,19,20,31,15,26,17,26,0,19,0,19,0,19,0,19,0,19
1400000US12001002218,12001002218,"Census Tract 22.18, Alachua County, Florida",45,48,28,44,20,31,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,19,0,13,0,13,0,13,0,13,0,13,0,13,9,14,8,12,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001002219,12001002219,"Census Tract 22.19, Alachua County, Florida",242,139,145,117,0,19,41,67,40,52,0,19,9,18,0,19,0,19,5,9,0,19,29,40,21,34,0,19,0,19,0,19,97,53,0,19,30,53,12,21,0,19,0,19,0,19,14,23,0,19,23,26,3,9,0,19,0,19,15,25,0,19
1400000US12001002220,12001002220,"Census Tract 22.20, Alachua County, Florida",58,50,21,23,6,9,9,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13,37,31,8,13,9,13,12,14,0,13,0,13,0,13,0,13,0,13,8,11,0,13,0,13,0,13,0,13,0,13
1400000US12001110800,12001110800,"Census Tract 1108, Alachua County, Florida",11,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,12,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,6,9,0,13,3,6
1400000US12003040101,12003040101,"Census Tract 401.01, Baker County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12003040102,12003040102,"Census Tract 401.02, Baker County, Florida",38,68,15,28,0,19,0,19,0,19,15,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,23,40,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,23,40,0,19,0,19
1400000US12003040201,12003040201,"Census Tract 402.01, Baker County, Florida",157,118,35,38,0,19,0,19,0,19,0,19,0,19,0,19,17,19,0,19,0,19,0,19,18,33,0,19,0,19,0,19,122,117,0,19,0,19,16,26,0,19,0,19,29,49,0,19,0,19,0,19,0,19,77,87,0,19,0,19,0,19
1400000US12003040202,12003040202,"Census Tract 402.02, Baker County, Florida",44,54,16,23,0,19,6,14,5,11,2,4,0,19,0,19,0,19,0,19,3,4,0,19,0,19,0,19,0,19,0,19,28,39,0,19,5,14,16,22,0,19,0,19,0,19,0,19,0,19,0,19,7,12,0,19,0,19,0,19,0,19
1400000US12005000201,12005000201,"Census Tract 2.01, Bay County, Florida",80,60,39,35,18,26,13,24,0,19,0,19,0,19,0,19,0,19,0,19,8,11,0,19,0,19,0,19,0,19,0,19,41,41,17,21,13,18,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,11,18,0,19,0,19,0,19
1400000US12005000202,12005000202,"Census Tract 2.02, Bay County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000300,12005000300,"Census Tract 3, Bay County, Florida",198,120,88,62,0,19,0,19,30,38,21,28,0,19,0,19,0,19,0,19,16,21,11,18,0,19,10,16,0,19,0,19,110,82,0,19,0,19,0,19,0,19,0,19,0,19,41,57,0,19,41,53,9,15,19,32,0,19,0,19,0,19
1400000US12005000400,12005000400,"Census Tract 4, Bay County, Florida",115,84,25,46,0,19,0,19,0,19,0,19,0,19,0,19,0,19,25,46,0,19,0,19,0,19,0,19,0,19,0,19,90,77,23,38,0,19,29,47,0,19,0,19,0,19,0,19,0,19,13,22,0,19,0,19,25,37,0,19,0,19
1400000US12005000500,12005000500,"Census Tract 5, Bay County, Florida",350,270,189,166,0,19,80,100,0,19,11,18,37,59,1,2,0,19,37,55,0,19,0,19,20,34,0,19,3,7,0,19,161,126,0,19,0,19,48,56,0,19,7,15,15,24,26,46,0,19,40,56,0,19,25,39,0,19,0,19,0,19
1400000US12005000600,12005000600,"Census Tract 6, Bay County, Florida",16,16,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13
1400000US12005000700,12005000700,"Census Tract 7, Bay County, Florida",270,135,149,85,36,31,43,47,5,8,0,13,6,8,18,22,20,29,9,12,12,13,0,13,0,13,0,13,0,13,0,13,121,72,33,32,18,22,15,16,11,13,0,13,4,8,5,11,7,12,28,26,0,13,0,13,0,13,0,13,0,13
1400000US12005000803,12005000803,"Census Tract 8.03, Bay County, Florida",186,155,116,145,28,46,0,19,0,19,0,19,0,19,0,19,63,99,0,19,12,20,0,19,13,20,0,19,0,19,0,19,70,63,39,52,0,19,0,19,0,19,0,19,0,19,17,27,14,25,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000804,12005000804,"Census Tract 8.04, Bay County, Florida",71,60,41,29,11,17,0,13,4,7,0,13,0,13,5,9,4,9,11,15,0,13,0,13,6,10,0,13,0,13,0,13,30,37,11,17,0,13,0,13,0,13,0,13,0,13,4,7,15,20,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12005000805,12005000805,"Census Tract 8.05, Bay County, Florida",129,78,64,52,0,13,10,16,11,17,32,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,65,63,0,13,33,49,0,13,0,13,0,13,0,13,0,13,0,13,32,39,0,13,0,13,0,13,0,13,0,13
1400000US12005000806,12005000806,"Census Tract 8.06, Bay County, Florida",286,188,131,104,24,38,0,13,57,62,0,13,0,13,0,13,31,49,0,13,19,28,0,13,0,13,0,13,0,13,0,13,155,105,39,48,31,45,0,13,0,13,64,84,0,13,0,13,0,13,15,24,0,13,6,11,0,13,0,13,0,13
1400000US12005000900,12005000900,"Census Tract 9, Bay County, Florida",54,45,28,33,0,13,0,13,0,13,0,13,0,13,0,13,18,28,0,13,0,13,0,13,10,16,0,13,0,13,0,13,26,24,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,9,14,10,17,0,13,0,13,0,13,0,13
1400000US12005001000,12005001000,"Census Tract 10, Bay County, Florida",41,41,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,33,39,23,37,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13
1400000US12005001100,12005001100,"Census Tract 11, Bay County, Florida",279,192,151,106,69,68,29,42,0,13,0,13,20,32,33,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,128,110,55,55,23,35,0,13,3,6,0,13,13,25,34,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12005001200,12005001200,"Census Tract 12, Bay County, Florida",119,97,64,59,0,13,0,13,8,13,0,13,0,13,31,48,0,13,0,13,0,13,0,13,0,13,11,23,14,22,0,13,55,45,0,13,0,13,0,13,0,13,18,29,0,13,11,16,18,28,8,13,0,13,0,13,0,13,0,13,0,13
1400000US12005001301,12005001301,"Census Tract 13.01, Bay County, Florida",310,148,218,115,67,67,13,21,54,45,6,10,17,27,0,19,11,18,28,44,9,19,0,19,13,21,0,19,0,19,0,19,92,59,0,19,24,24,34,28,0,19,0,19,0,19,0,19,0,19,12,19,15,21,7,13,0,19,0,19,0,19
1400000US12005001302,12005001302,"Census Tract 13.02, Bay County, Florida",612,247,198,138,0,19,22,30,0,19,78,55,34,60,9,35,0,19,0,19,0,19,0,19,55,75,0,19,0,19,0,19,414,202,14,26,25,48,69,106,25,44,201,81,0,19,0,19,20,31,4,18,15,24,0,19,41,63,0,19,0,19
1400000US12005001402,12005001402,"Census Tract 14.02, Bay County, Florida",111,87,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,111,87,7,15,0,19,31,45,0,19,0,19,0,19,0,19,0,19,20,33,17,28,15,25,21,31,0,19,0,19
